,N10_bins,N10_measured,N10_model,N20_bins,N20_measured,N20_model
67,9556.766613006592,0.0,9.765802e-05,13823.588129138947,0.0,0.00028392076
68,9568.651626586914,0.0,9.7658485e-05,13843.211208724975,0.00025,0.0002745653
69,9580.536640167236,0.0,9.765927e-05,13862.834288311005,0.0,0.00026250884
70,9592.421653747559,0.0,9.766061e-05,13882.457367897034,0.0,0.0002484078
71,9604.30666732788,0.0,9.7662836e-05,13902.080447483062,0.0,0.00023291084
72,9616.191680908203,0.0,9.7666525e-05,13921.703527069092,0.0,0.00021673655
73,9628.076694488525,0.0,9.767253e-05,13941.32660665512,0.0,0.0002005347
74,9639.961708068848,0.0,9.768222e-05,13960.94968624115,0.0,0.00018486383
75,9651.84672164917,0.0,9.769765e-05,13980.572765827179,0.0,0.00017019281
76,9663.731735229492,0.0,9.772196e-05,14000.195845413207,0.0,0.00015685493
77,9675.616748809814,0.0,9.7759774e-05,14019.818924999237,0.0,0.00014506566
78,9687.501762390137,0.0,9.781791e-05,14039.442004585266,0.0,0.00013491376
79,9699.386775970459,0.0,9.790622e-05,14059.065084171296,0.0,0.00012638315
80,9711.271789550781,0.0,9.80388e-05,14078.688163757324,0.0,0.00011939185
81,9723.156803131104,0.0,9.823533e-05,14098.311243343353,0.0,0.00011379406
82,9735.041816711426,0.0,9.85233e-05,14117.934322929383,0.0,0.00010941225
83,9746.926830291748,0.0,9.894002e-05,14137.557402515411,0.0,0.00010606039
84,9758.81184387207,0.0,9.953622e-05,14157.180482101441,0.0,0.000103551436
85,9770.696857452393,0.0,0.000100377874,14176.80356168747,0.0,0.00010171442
86,9782.581871032715,0.0,0.00010155233,14196.426641273498,0.0,0.00010039814
87,9794.466884613037,0.0,0.000103170816,14216.049720859528,0.0,9.9474775e-05
88,9806.35189819336,0.0,0.00010537452,14235.672800445556,0.0,9.8841185e-05
89,9818.236911773682,0.00025,0.00010833452,14255.295880031586,0.0,9.841605e-05
90,9830.121925354004,0.0,0.00011226524,14274.918959617615,0.0,9.813872e-05
91,9842.006938934326,0.0,0.00011741686,14294.542039203643,0.0,9.7964374e-05
92,9853.891952514648,0.0,0.00012408564,14314.165118789673,0.0,9.786184e-05
93,9865.77696609497,0.00025,0.00013259967,14333.788198375702,0.0,9.781264e-05
94,9877.661979675293,0.0,0.00014333817,14353.411277961732,0.0,9.780676e-05
95,9889.546993255615,0.0,0.00015670207,14373.03435754776,0.0,9.7843185e-05
96,9901.432006835938,0.0,0.00017311721,14392.657437133788,0.0,9.7930206e-05
97,9913.31702041626,0.0,0.000192998,14412.280516719818,0.0,9.808581e-05
98,9925.202033996582,0.0,0.00021676044,14431.903596305847,0.0,9.834098e-05
99,9937.087047576904,0.0,0.00024476432,14451.526675891877,0.0,9.874169e-05
100,9948.972061157227,0.0,0.00027731768,14471.149755477905,0.0,9.935568e-05
101,9960.857074737549,0.00025,0.0003145465,14490.772835063934,0.0,0.000100276935
102,9972.742088317871,0.0,0.00035657536,14510.395914649964,0.0,0.00010163269
103,9984.627101898193,0.0005,0.0004032448,14530.018994235992,0.0,0.00010359112
104,9996.512115478516,0.0005,0.00045428722,14549.642073822022,0.00025,0.00010636745
105,10008.397129058838,0.0005,0.00050907704,14569.26515340805,0.0,0.000110229324
106,10020.28214263916,0.00125,0.0005669626,14588.888232994079,0.0,0.00011550429
107,10032.167156219482,0.00125,0.0006269444,14608.511312580109,0.0,0.00012256845
108,10044.052169799805,0.00075,0.0006878763,14628.134392166137,0.0,0.00013185406
109,10055.937183380127,0.0,0.0007483286,14647.757471752167,0.0,0.00014381499
110,10067.82219696045,0.00025,0.0008069012,14667.380551338196,0.0,0.00015892574
111,10079.707210540771,0.0005,0.0008620099,14687.003630924224,0.0,0.00017763507
112,10091.592224121094,0.00075,0.00091217185,14706.626710510254,0.0,0.0002003095
113,10103.477237701416,0.00125,0.0009556652,14726.249790096283,0.00025,0.00022723395
114,10115.362251281738,0.0017500000000000003,0.0009913066,14745.872869682313,0.00025,0.0002584817
115,10127.24726486206,0.002,0.0010179959,14765.495949268341,0.0,0.00029395247
116,10139.132278442383,0.00125,0.0010348186,14785.11902885437,0.0,0.00033327407
117,10151.017292022705,0.00075,0.0010409978,14804.7421084404,0.0005,0.00037573653
118,10162.902305603027,0.001,0.0010365746,14824.365188026428,0.0,0.00042042468
119,10174.78731918335,0.00125,0.0010216137,14843.988267612458,0.0,0.00046602037
120,10186.672332763672,0.0017500000000000003,0.0009966601,14863.611347198486,0.0007499999999999999,0.00051108404
121,10198.557346343994,0.001,0.0009624196,14883.234426784515,0.00025,0.0005539643
122,10210.442359924316,0.00075,0.0009201236,14902.857506370545,0.00025,0.0005928586
123,10222.327373504639,0.0015,0.0008710599,14922.480585956573,0.0,0.0006261821
124,10234.212387084961,0.001,0.000816769,14942.103665542603,0.0007499999999999999,0.00065230124
125,10246.097400665283,0.002,0.00075861573,14961.726745128632,0.0007499999999999999,0.00067005685
126,10257.982414245605,0.00125,0.0006983558,14981.34982471466,0.002,0.00067858206
127,10269.867427825928,0.0005,0.00063740433,15000.97290430069,0.0005,0.0006773619
128,10281.75244140625,0.001,0.00057723845,15020.595983886718,0.00075,0.00066657935
129,10293.637454986572,0.00025,0.00051887083,15040.219063472749,0.0005,0.000646647
130,10305.522468566895,0.00025,0.000463464,15059.842143058777,0.0005,0.0006186262
131,10317.407482147217,0.0005,0.0004117781,15079.465222644805,0.00025,0.0005838342
132,10329.292495727539,0.0,0.00036430385,15099.088302230835,0.0007499999999999999,0.00054376904
133,10341.177509307861,0.00025,0.00032145772,15118.711381816864,0.0,0.0005002156
134,10353.062522888184,0.0,0.0002833905,15138.334461402894,0.00025,0.0004549068
135,10364.947536468506,0.00025,0.00025006384,15157.957540988922,0.0005,0.00040935446
136,10376.832550048828,0.00025,0.00022128067,15177.58062057495,0.00075,0.00036512828
137,10388.71756362915,0.0,0.00019681096,15197.20370016098,0.00025,0.0003233351
138,10400.602577209473,0.0005,0.00017628577,15216.826779747009,0.00025,0.00028491404
139,10412.487590789795,0.00075,0.00015930706,15236.449859333039,0.00025,0.00025045546
140,10424.372604370117,0.00025,0.00014544508,15256.072938919067,0.0005,0.0002202511
141,10436.25761795044,0.0,0.0001342833,15275.696018505096,0.0,0.00019439028
142,10448.142631530762,0.0,0.0001254118,15295.319098091126,0.0,0.00017270725
143,10460.027645111084,0.0,0.000118452364,15314.942177677154,0.00025,0.00015491967
144,10471.912658691406,0.0,0.00011305858,15334.565257263184,0.0,0.00014062246
145,10483.797672271729,0.0,0.000108938206,15354.188336849213,0.0,0.00012935554
146,10495.68268585205,0.0,0.00010582412,15373.811416435241,0.0,0.00012065836
147,10507.567699432373,0.0,0.00010350608,15393.434496021271,0.0,0.00011406979
148,10519.452713012695,0.0,0.00010179631,15413.0575756073,0.0,0.0001091767
149,10531.337726593018,0.0,0.00010055331,15432.68065519333,0.0,0.00010561541
150,10543.22274017334,0.0,9.9662066e-05,15452.303734779358,0.0,0.000103072765
151,10555.107753753662,0.0,9.902867e-05,15471.926814365386,0.0,0.00010129935
152,10566.992767333984,0.0,9.8584365e-05,15491.549893951416,0.0,0.00010009822
153,10578.877780914307,0.0,9.827759e-05,15511.172973537445,0.0,9.9319346e-05
154,10590.762794494629,0.0,9.806734e-05,15530.796053123475,0.0,9.885737e-05
155,10602.647808074951,0.0,9.792586e-05,15550.419132709503,0.0,9.864785e-05
156,10614.532821655273,0.0,9.783066e-05,15570.042212295531,0.0,9.866019e-05
157,10626.417835235596,0.0,9.7768534e-05,15589.665291881562,0.0,9.8896424e-05
158,10638.302848815918,0.0,9.772758e-05,15609.28837146759,0.0,9.939705e-05
159,10650.18786239624,0.0,9.7701195e-05,15628.91145105362,0.0,0.000100239755
160,10662.072875976562,0.0,9.768411e-05,15648.534530639648,0.0,0.000101546924
161,10673.957889556885,0.0,9.767503e-05,15668.157610225677,0.0,0.00010349978
162,10685.842903137207,0.0,9.7667405e-05,15687.780689811707,0.0,0.00010633669
163,10697.72791671753,0.0,9.7665274e-05,15707.403769397735,0.0,0.00011038295
164,10709.612930297852,0.0,9.766215e-05,15727.026848983765,0.0,0.00011605118
165,10721.497943878174,0.0,9.766355e-05,15746.649928569794,0.0,0.00012384521
166,10733.382957458496,0.0,9.766449e-05,15766.273008155822,0.0,0.00013439236
167,10745.267971038818,0.0,9.766681e-05,15785.896087741852,0.0,0.00014842357
168,10757.15298461914,0.0,9.767393e-05,15805.51916732788,0.0,0.0001667579
169,10769.037998199463,0.0,9.768177e-05,15825.14224691391,0.0,0.00019031823
170,10780.923011779785,0.0,9.769609e-05,15844.765326499939,0.0,0.0002200416
171,10792.808025360107,0.0,9.771826e-05,15864.388406085967,0.0,0.0002568921
172,10804.69303894043,0.0,9.775223e-05,15884.011485671997,0.00025,0.0003017535
173,10816.578052520752,0.0,9.78038e-05,15903.634565258026,0.00025,0.00035531668
174,10828.463066101074,0.0,9.78813e-05,15923.257644844056,0.0007499999999999999,0.00041810938
175,10840.348079681396,0.0,9.799667e-05,15942.880724430084,0.0005,0.00049020577
176,10852.233093261719,0.0,9.816661e-05,15962.503804016113,0.00075,0.00057135965
177,10864.118106842041,0.0,9.8414544e-05,15982.126883602143,0.0005,0.0006607781
178,10876.003120422363,0.0,9.877279e-05,16001.749963188171,0.00075,0.0007569988
179,10887.888134002686,0.0,9.928533e-05,16021.373042774201,0.001,0.00085820677
180,10899.773147583008,0.0,0.000100010766,16040.99612236023,0.0014999999999999998,0.0009617413
181,10911.65816116333,0.0,0.00010102794,16060.619201946258,0.00125,0.001064747
182,10923.543174743652,0.0,0.000102439684,16080.242281532288,0.00125,0.0011639145
183,10935.428188323975,0.0,0.00010437977,16099.865361118316,0.0015,0.0012555572
184,10947.313201904297,0.0,0.00010701778,16119.488440704346,0.001,0.0013364119
185,10959.19821548462,0.0,0.000110569745,16139.111520290375,0.002,0.0014029652
186,10971.083229064941,0.0,0.00011530334,16158.734599876403,0.00175,0.0014526072
187,10982.968242645264,0.00025,0.00012154943,16178.357679462433,0.00125,0.0014831905
188,10994.853256225586,0.0,0.00012969869,16197.980759048462,0.002,0.0014931381
189,11006.738269805908,0.0,0.00014022927,16217.603838634492,0.0027500000000000003,0.0014822985
190,11018.62328338623,0.0,0.00015369011,16237.22691822052,0.00175,0.0014508615
191,11030.508296966553,0.00025,0.00017073212,16256.849997806548,0.00075,0.0014004447
192,11042.393310546875,0.00025,0.00019204698,16276.473077392578,0.00125,0.0013332212
193,11054.278324127197,0.0,0.00021845021,16296.096156978607,0.00125,0.0012518312
194,11066.16333770752,0.0,0.00025081003,16315.719236564637,0.0014999999999999998,0.001159853
195,11078.048351287842,0.0,0.00028999176,16335.342316150665,0.0005,0.001060389
196,11089.933364868164,0.0005,0.000336949,16354.965395736694,0.00125,0.0009572907
197,11101.818378448486,0.0,0.00039261676,16374.588475322724,0.00075,0.0008537625
198,11113.703392028809,0.00025,0.0004578613,16394.211554908754,0.00025,0.00075276423
199,11125.58840560913,0.0,0.00053335057,16413.834634494782,0.0005,0.0006568001
200,11137.473419189453,0.0005,0.0006197822,16433.45771408081,0.00125,0.0005677086
201,11149.358432769775,0.00025,0.000717516,16453.08079366684,0.0005,0.0004869321
202,11161.243446350098,0.00075,0.00082670996,16472.703873252867,0.00025,0.00041523026
203,11173.12845993042,0.001,0.0009470527,16492.3269528389,0.00025,0.00035283755
204,11185.013473510742,0.00075,0.0010780614,16511.950032424927,0.0,0.00029966244
205,11196.898487091064,0.00225,0.0012187092,16531.573112010956,0.0,0.00025515986
206,11208.783500671387,0.00225,0.0013676824,16551.196191596984,0.0,0.00021863714
207,11220.668514251709,0.00125,0.0015227612,16570.819271183012,0.0,0.0001892016
208,11232.553527832031,0.00125,0.0016819029,16590.442350769044,0.0,0.00016589824
209,11244.438541412354,0.00325,0.001842529,16610.065430355073,0.0,0.00014777313
210,11256.323554992676,0.0025,0.002001586,16629.6885099411,0.0,0.00013393683
211,11268.208568572998,0.00275,0.0021553752,16649.31158952713,0.0,0.00012356199
212,11280.09358215332,0.0015,0.0023010098,16668.934669113158,0.0,0.00011593899
213,11291.978595733643,0.003,0.0024349138,16688.55774869919,0.0,0.00011046601
214,11303.863609313965,0.0025,0.0025539275,16708.180828285218,0.0,0.00010666054
215,11315.748622894287,0.0025,0.0026546563,16727.803907871246,0.0,0.00010415131
216,11327.63363647461,0.00275,0.0027347808,16747.426987457275,0.0,0.0001026716
217,11339.518650054932,0.002,0.0027920136,16767.050067043303,0.0,0.00010206187
218,11351.403663635254,0.0025,0.002825026,16786.673146629335,0.0,0.00010224751
219,11363.288677215576,0.0025,0.0028321769,16806.296226215363,0.0,0.00010326021
220,11375.173690795898,0.0017500000000000003,0.0028139811,16825.91930580139,0.0,0.00010522792
221,11387.05870437622,0.002,0.0027705943,16845.54238538742,0.0,0.00010837474
222,11398.943717956543,0.0037500000000000003,0.0027038015,16865.16546497345,0.0,0.00011305829
223,11410.828731536865,0.00325,0.0026143831,16884.78854455948,0.0,0.000119753146
224,11422.713745117188,0.00225,0.0025055541,16904.41162414551,0.0,0.00012909312
225,11434.59875869751,0.002,0.0023799213,16924.034703731537,0.0,0.00014187137
226,11446.483772277832,0.0017500000000000003,0.00224083,16943.657783317565,0.00025,0.00015904776
227,11458.368785858154,0.00125,0.0020909684,16963.280862903594,0.0,0.00018178253
228,11470.253799438477,0.00225,0.0019346222,16982.903942489625,0.00025,0.00021137545
229,11482.138813018799,0.0017500000000000003,0.0017746435,17002.527022075654,0.0,0.0002493082
230,11494.023826599121,0.001,0.0016144287,17022.150101661682,0.0,0.00029717322
231,11505.908840179443,0.002,0.001456471,17041.77318124771,0.0005,0.0003565521
232,11517.793853759766,0.00125,0.0013037025,17061.39626083374,0.00025,0.00042908924
233,11529.678867340088,0.00125,0.0011581271,17081.01934041977,0.001,0.00051614584
234,11541.56388092041,0.001,0.0010214407,17100.6424200058,0.0,0.00061892834
235,11553.448894500732,0.0,0.00089478685,17120.265499591827,0.00025,0.0007381848
236,11565.333908081055,0.0005,0.0007791145,17139.888579177856,0.001,0.0008739626
237,11577.218921661377,0.001,0.0006747825,17159.511658763884,0.00175,0.0010258612
238,11589.1039352417,0.00075,0.0005818962,17179.134738349916,0.002,0.001192299
239,11600.988948822021,0.0005,0.00050010136,17198.757817935944,0.002,0.0013711432
240,11612.873962402344,0.00025,0.0004290139,17218.380897521973,0.0014999999999999998,0.0015591875
241,11624.758975982666,0.0005,0.0003679588,17238.003977108,0.002,0.0017520678
242,11636.643989562988,0.0005,0.00031610075,17257.62705669403,0.00175,0.0019451933
243,11648.52900314331,0.0,0.00027251587,17277.25013628006,0.0022500000000000003,0.0021326547
244,11660.414016723633,0.0,0.00023633082,17296.87321586609,0.0022500000000000003,0.0023088434
245,11672.299030303955,0.00025,0.00020660483,17316.496295452118,0.0014999999999999998,0.002467828
246,11684.184043884277,0.0,0.00018246041,17336.119375038146,0.002,0.0026035036
247,11696.0690574646,0.0,0.00016304106,17355.742454624175,0.00325,0.0027112917
248,11707.954071044922,0.0,0.0001476001,17375.365534210207,0.0014999999999999998,0.0027864405
249,11719.839084625244,0.0,0.00013544984,17394.988613796235,0.004,0.0028263717
250,11731.724098205566,0.0,0.00012599542,17414.611693382263,0.002,0.0028294765
251,11743.609111785889,0.0,0.00011869681,17434.23477296829,0.00375,0.0027951922
252,11755.494125366211,0.0,0.00011313639,17453.85785255432,0.00275,0.002725487
253,11767.379138946533,0.00025,0.000108938664,17473.48093214035,0.0022500000000000003,0.0026225804
254,11779.264152526855,0.0,0.000105804116,17493.10401172638,0.00325,0.0024909256
255,11791.149166107178,0.0,0.00010348805,17512.72709131241,0.0014999999999999998,0.0023354774
256,11803.0341796875,0.0,0.000101783764,17532.350170898437,0.0022500000000000003,0.0021615196
257,11814.919193267822,0.0,0.000100556295,17551.973250484465,0.002,0.0019753627
258,11826.804206848145,0.0,9.967491e-05,17571.596330070497,0.0022500000000000003,0.0017829152
259,11838.689220428467,0.0,9.904687e-05,17591.219409656525,0.00175,0.00158951
260,11850.574234008789,0.0,9.860902e-05,17610.842489242554,0.002,0.001400521
261,11862.459247589111,0.0,9.83025e-05,17630.465568828582,0.0007499999999999999,0.0012199201
262,11874.344261169434,0.0,9.8093864e-05,17650.08864841461,0.002,0.0010512981
263,11886.229274749756,0.0,9.7949815e-05,17669.711728000642,0.0007499999999999999,0.000897054
264,11898.114288330078,0.0,9.786261e-05,17689.33480758667,0.001,0.00075859705
265,11909.9993019104,0.0,9.780377e-05,17708.9578871727,0.0007499999999999999,0.00063677406
266,11921.884315490723,0.0,9.777061e-05,17728.580966758727,0.00025,0.00053139
267,11933.769329071045,0.0,9.776539e-05,17748.204046344756,0.00025,0.0004419014
268,11945.654342651367,0.0,9.777875e-05,17767.827125930788,0.0007499999999999999,0.00036721982
269,11957.53935623169,0.0,9.7811215e-05,17787.450205516816,0.00025,0.00030583213
270,11969.424369812012,0.0,9.786529e-05,17807.073285102844,0.00025,0.00025630806
271,11981.309383392334,0.0,9.79632e-05,17826.696364688873,0.0,0.00021696946
272,11993.194396972656,0.0,9.810146e-05,17846.3194442749,0.0,0.00018626286
273,12005.079410552979,0.0,9.830707e-05,17865.942523860933,0.0,0.0001627201
274,12016.9644241333,0.0,9.8596895e-05,17885.56560344696,0.0,0.00014501114
275,12028.849437713623,0.0,9.901831e-05,17905.18868303299,0.0,0.00013203338
276,12040.734451293945,0.0,9.960096e-05,17924.811762619018,0.0,0.00012284868
277,12052.619464874268,0.0,0.00010041972,17944.434842205046,0.0,0.00011674461
278,12064.50447845459,0.0,0.00010155178,17964.057921791078,0.0,0.00011320205
279,12076.389492034912,0.0,0.00010310426,17983.681001377106,0.0,0.00011190786
280,12088.274505615234,0.0,0.00010521506,18003.304080963135,0.0,0.000112740636
281,12100.159519195557,0.0,0.000108061504,18022.927160549163,0.0,0.0001157977
282,12112.044532775879,0.0,0.000111863345,18042.55024013519,0.0,0.000121352765
283,12123.929546356201,0.00025,0.00011690162,18062.173319721223,0.0,0.00012990912
284,12135.814559936523,0.0,0.00012351804,18081.79639930725,0.0,0.0001421965
285,12147.699573516846,0.0,0.00013213925,18101.41947889328,0.0,0.00015917017
286,12159.584587097168,0.0,0.0001432586,18121.04255847931,0.0,0.00018205012
287,12171.46960067749,0.0,0.0001574886,18140.665638065337,0.0005,0.00021229137
288,12183.354614257812,0.0,0.00017553417,18160.28871765137,0.00025,0.00025162823
289,12195.239627838135,0.0,0.00019822558,18179.911797237397,0.00025,0.00030198984
290,12207.124641418457,0.00025,0.0002264663,18199.534876823425,0.0005,0.0003655189
291,12219.00965499878,0.0,0.00026135065,18219.157956409454,0.00025,0.0004445
292,12230.894668579102,0.0,0.00030402042,18238.781035995482,0.00025,0.0005411685
293,12242.779682159424,0.00025,0.0003557679,18258.404115581514,0.00025,0.00065780163
294,12254.664695739746,0.00025,0.000417863,18278.027195167542,0.00025,0.0007962552
295,12266.549709320068,0.0005,0.000491769,18297.65027475357,0.0007499999999999999,0.00095815316
296,12278.43472290039,0.00075,0.0005788718,18317.2733543396,0.00125,0.0011444801
297,12290.319736480713,0.0005,0.00068057724,18336.896433925627,0.0015,0.0013551927
298,12302.204750061035,0.00125,0.0007980989,18356.51951351166,0.002,0.0015897244
299,12314.089763641357,0.00025,0.00093264406,18376.142593097687,0.001,0.0018458237
300,12325.97477722168,0.0005,0.0010851207,18395.765672683716,0.0025,0.0021205435
301,12337.859790802002,0.00075,0.00125625,18415.388752269744,0.00175,0.0024094959
302,12349.744804382324,0.0017500000000000003,0.0014459775,18435.011831855772,0.004,0.0027066343
303,12361.629817962646,0.00225,0.00165435,18454.634911441804,0.0045000000000000005,0.0030057072
304,12373.514831542969,0.0017500000000000003,0.0018807738,18474.257991027833,0.00375,0.0032984659
305,12385.399845123291,0.001,0.0021239882,18493.88107061386,0.0045000000000000005,0.003577129
306,12397.284858703613,0.002,0.002381632,18513.50415019989,0.00375,0.0038332865
307,12409.169872283936,0.003,0.0026517736,18533.127229785918,0.005,0.004058064
308,12421.054885864258,0.0025,0.0029311313,18552.75030937195,0.004750000000000001,0.004244674
309,12432.93989944458,0.0037500000000000003,0.0032161747,18572.373388957978,0.00375,0.004385685
310,12444.824913024902,0.003,0.0035022756,18591.996468544006,0.004,0.004476661
311,12456.709926605225,0.0045,0.003785203,18611.619548130035,0.00425,0.0045142714
312,12468.594940185547,0.00425,0.0040598447,18631.242627716063,0.0055,0.0044964156
313,12480.47995376587,0.0037500000000000003,0.004321462,18650.865707302095,0.0035,0.0044246833
314,12492.364967346191,0.0055,0.0045637176,18670.488786888123,0.004,0.004300808
315,12504.249980926514,0.006,0.0047826925,18690.11186647415,0.0055000000000000005,0.0041300026
316,12516.134994506836,0.007000000000000001,0.0049730656,18709.73494606018,0.0025,0.0039182897
317,12528.020008087158,0.005,0.00513171,18729.35802564621,0.00475,0.0036723586
318,12539.90502166748,0.006,0.0052530076,18748.98110523224,0.0035,0.0034010753
319,12551.790035247803,0.00575,0.0053356555,18768.60418481827,0.00375,0.0031121396
320,12563.675048828125,0.00625,0.005377763,18788.227264404297,0.00375,0.0028144722
321,12575.560062408447,0.006,0.005376664,18807.850343990325,0.0045000000000000005,0.0025159076
322,12587.44507598877,0.0055,0.0053344937,18827.473423576354,0.0015,0.0022232002
323,12599.330089569092,0.00575,0.0052511,18847.096503162385,0.0029999999999999996,0.0019429205
324,12611.215103149414,0.005,0.0051291133,18866.719582748414,0.002,0.0016795335
325,12623.100116729736,0.0055,0.004970036,18886.342662334442,0.0005,0.0014369834
326,12634.985130310059,0.0025,0.0047788764,18905.96574192047,0.00025,0.0012176036
327,12646.87014389038,0.0055,0.0045594154,18925.5888215065,0.0005,0.0010224293
328,12658.755157470703,0.006,0.004316582,18945.21190109253,0.00125,0.0008519248
329,12670.640171051025,0.0025,0.0040548807,18964.83498067856,0.0,0.00070513325
330,12682.525184631348,0.0045,0.0037800267,18984.458060264587,0.0,0.0005808884
331,12694.41019821167,0.0025,0.0034969933,19004.081139850616,0.00025,0.00047739127
332,12706.295211791992,0.0037500000000000003,0.0032110093,19023.704219436644,0.00025,0.00039242406
