,trace,fit,frames
879,23375.677734375,23460.148,879
880,23477.64453125,23460.148,880
881,22625.87890625,22251.352,881
882,23503.0703125,23460.148,882
883,23279.025390625,23460.148,883
884,22099.908203125,22251.352,884
885,22027.177734375,22251.352,885
886,24211.619140625,24668.943,886
887,24935.921875,24668.943,887
888,24539.45703125,24668.943,888
889,25657.474609375,25877.738,889
890,25967.455078125,25877.738,890
891,26058.685546875,25877.738,891
892,26098.0546875,25877.738,892
893,25873.359375,25877.738,893
894,26328.01953125,25877.738,894
895,24602.90234375,24668.943,895
896,24537.150390625,24668.943,896
897,24631.783203125,24668.943,897
898,24313.009765625,24668.943,898
899,24654.666015625,24668.943,899
900,23705.708984375,23460.148,900
901,23525.77734375,23460.148,901
902,23776.7578125,23460.148,902
903,23491.80859375,23460.148,903
904,23614.505859375,23460.148,904
905,23425.201171875,23460.148,905
906,25582.033203125,25877.738,906
907,25933.546875,25877.738,907
908,24222.0,24668.943,908
909,22049.904296875,22251.352,909
910,23500.123046875,23460.148,910
911,22241.927734375,22251.352,911
912,23181.63671875,23460.148,912
913,23602.513671875,23460.148,913
914,23278.8828125,23460.148,914
915,23252.8125,23460.148,915
916,24491.310546875,24668.943,916
917,24704.779296875,24668.943,917
918,24440.142578125,24668.943,918
919,24932.14453125,24668.943,919
920,24549.4453125,24668.943,920
921,23395.75,23460.148,921
922,23235.748046875,23460.148,922
923,22008.01171875,22251.352,923
924,21154.61328125,21042.555,924
925,21207.806640625,21042.555,925
926,22303.3828125,22251.352,926
927,20696.103515625,21042.555,927
928,19636.9375,19833.758,928
929,19864.486328125,19833.758,929
930,21117.611328125,21042.555,930
931,20812.59375,21042.555,931
932,21333.8359375,21042.555,932
933,20930.703125,21042.555,933
934,20782.2421875,21042.555,934
935,22144.568359375,22251.352,935
936,23146.748046875,23460.148,936
937,23365.20703125,23460.148,937
938,22228.08984375,22251.352,938
939,24701.447265625,24668.943,939
940,23337.814453125,23460.148,940
941,23929.6171875,23460.148,941
942,23548.80859375,23460.148,942
943,23391.005859375,23460.148,943
944,23284.9921875,23460.148,944
945,23435.220703125,23460.148,945
946,23531.54296875,23460.148,946
947,23426.7734375,23460.148,947
948,24597.19921875,24668.943,948
949,23517.2890625,23460.148,949
950,22420.326171875,22251.352,950
951,22275.228515625,22251.352,951
952,22547.962890625,22251.352,952
953,22162.349609375,22251.352,953
954,21849.396484375,22251.352,954
955,22322.888671875,22251.352,955
956,22167.267578125,22251.352,956
957,19622.58984375,19833.758,957
958,18751.609375,18624.963,958
959,17577.63671875,17416.168,959
960,17564.498046875,17416.168,960
961,18537.53515625,18624.963,961
962,17565.7734375,17416.168,962
963,18624.224609375,18624.963,963
964,18508.208984375,18624.963,964
965,18549.29296875,18624.963,965
966,17146.447265625,17416.168,966
967,17781.2421875,17416.168,967
968,17092.412109375,17416.168,968
969,17696.3984375,17416.168,969
970,17252.56640625,17416.168,970
971,17423.1015625,17416.168,971
972,17394.65234375,17416.168,972
973,17375.39453125,17416.168,973
974,18699.0,18624.963,974
975,18520.890625,18624.963,975
976,18630.330078125,18624.963,976
977,18759.4765625,18624.963,977
978,17704.7265625,17416.168,978
979,17367.537109375,17416.168,979
980,17071.587890625,17416.168,980
981,18745.34765625,18624.963,981
982,18940.83984375,18624.963,982
983,18425.662109375,18624.963,983
984,18886.13671875,18624.963,984
985,18440.41796875,18624.963,985
986,18861.08984375,18624.963,986
987,19685.1875,19833.758,987
988,21076.30078125,21042.555,988
989,21126.44921875,21042.555,989
990,21060.76953125,21042.555,990
991,21116.6015625,21042.555,991
992,21398.251953125,21042.555,992
993,19785.23828125,19833.758,993
994,21074.48828125,21042.555,994
995,20083.01171875,19833.758,995
996,19801.33203125,19833.758,996
997,19829.72265625,19833.758,997
998,22322.646484375,22251.352,998
999,21441.466796875,21042.555,999
1000,22085.0546875,22251.352,1000
1001,22136.869140625,22251.352,1001
1002,23573.73046875,23460.148,1002
1003,23195.595703125,23460.148,1003
1004,23326.505859375,23460.148,1004
1005,23091.392578125,23460.148,1005
1006,21001.82421875,21042.555,1006
1007,20847.0,21042.555,1007
1008,19804.630859375,19833.758,1008
1009,21253.951171875,21042.555,1009
1010,19843.45703125,19833.758,1010
1011,21143.3984375,21042.555,1011
1012,20805.16015625,21042.555,1012
1013,20766.09375,21042.555,1013
1014,20776.98828125,21042.555,1014
1015,21557.404296875,21042.555,1015
1016,20779.755859375,21042.555,1016
1017,19869.021484375,19833.758,1017
1018,18746.6796875,18624.963,1018
1019,18533.509765625,18624.963,1019
1020,18584.208984375,18624.963,1020
1021,18474.7109375,18624.963,1021
1022,18655.439453125,18624.963,1022
1023,17467.4921875,17416.168,1023
1024,18745.05078125,18624.963,1024
1025,18536.06640625,18624.963,1025
1026,18642.341796875,18624.963,1026
1027,21081.138671875,21042.555,1027
1028,22251.466796875,22251.352,1028
1029,21974.013671875,22251.352,1029
1030,23560.34375,23460.148,1030
1031,19760.591796875,19833.758,1031
1032,19991.61328125,19833.758,1032
1033,19866.01953125,19833.758,1033
1034,19590.47265625,19833.758,1034
1035,19740.796875,19833.758,1035
1036,19845.619140625,19833.758,1036
1037,19708.1796875,19833.758,1037
1038,18842.650390625,18624.963,1038
1039,18684.0234375,18624.963,1039
1040,18520.14453125,18624.963,1040
1041,18158.7421875,18624.963,1041
1042,18234.6953125,18624.963,1042
1043,19397.08984375,19833.758,1043
1044,18666.32421875,18624.963,1044
1045,18670.46484375,18624.963,1045
1046,19769.08984375,19833.758,1046
1047,20896.21484375,21042.555,1047
1048,20959.0390625,21042.555,1048
1049,21385.462890625,21042.555,1049
1050,20893.04296875,21042.555,1050
1051,21122.623046875,21042.555,1051
1052,21106.94140625,21042.555,1052
1053,23322.53125,23460.148,1053
1054,23331.251953125,23460.148,1054
1055,22423.01171875,22251.352,1055
1056,22556.732421875,22251.352,1056
1057,23316.220703125,23460.148,1057
1058,22452.408203125,22251.352,1058
1059,22393.25,22251.352,1059
1060,23163.921875,23460.148,1060
1061,23837.93359375,23460.148,1061
1062,22246.388671875,22251.352,1062
1063,22112.908203125,22251.352,1063
1064,22302.595703125,22251.352,1064
1065,22265.869140625,22251.352,1065
1066,20910.12109375,21042.555,1066
1067,21091.845703125,21042.555,1067
1068,21347.1953125,21042.555,1068
1069,21042.998046875,21042.555,1069
1070,19446.900390625,19833.758,1070
1071,21205.033203125,21042.555,1071
1072,22371.41796875,22251.352,1072
1073,20988.009765625,21042.555,1073
1074,20974.916015625,21042.555,1074
1075,18303.77734375,18624.963,1075
1076,20053.314453125,19833.758,1076
1077,19618.72265625,19833.758,1077
1078,19693.56640625,19833.758,1078
1079,18454.359375,18624.963,1079
1080,18686.466796875,18624.963,1080
1081,18375.16796875,18624.963,1081
1082,18513.12109375,18624.963,1082
1083,17161.61328125,17416.168,1083
1084,17532.521484375,17416.168,1084
1085,16155.47265625,16207.371,1085
1086,14888.287109375,14998.575,1086
1087,15272.353515625,14998.575,1087
1088,13780.0498046875,13789.779,1088
1089,15194.2099609375,14998.575,1089
1090,16227.986328125,16207.371,1090
1091,15971.5966796875,16207.371,1091
1092,14996.9921875,14998.575,1092
1093,14917.54296875,14998.575,1093
1094,14996.330078125,14998.575,1094
1095,15194.9140625,14998.575,1095
1096,13852.0849609375,13789.779,1096
1097,15074.5498046875,14998.575,1097
1098,17331.251953125,17416.168,1098
1099,17367.22265625,17416.168,1099
1100,17578.32421875,17416.168,1100
1101,17281.677734375,17416.168,1101
1102,16100.634765625,16207.371,1102
1103,16146.43359375,16207.371,1103
1104,16087.298828125,16207.371,1104
1105,16113.3134765625,16207.371,1105
1106,17623.912109375,17416.168,1106
1107,17536.4140625,17416.168,1107
1108,17429.54296875,17416.168,1108
1109,18651.95703125,18624.963,1109
1110,18654.26171875,18624.963,1110
1111,18865.60546875,18624.963,1111
1112,18778.423828125,18624.963,1112
1113,18859.05859375,18624.963,1113
1114,21272.482421875,21042.555,1114
1115,20042.015625,19833.758,1115
1116,19466.1015625,19833.758,1116
1117,19684.447265625,19833.758,1117
1118,20944.41796875,21042.555,1118
1119,20791.646484375,21042.555,1119
1120,19930.345703125,19833.758,1120
1121,19991.962890625,19833.758,1121
1122,18461.892578125,18624.963,1122
1123,19645.3359375,19833.758,1123
1124,19693.671875,19833.758,1124
1125,19906.150390625,19833.758,1125
1126,19735.373046875,19833.758,1126
1127,20091.51171875,19833.758,1127
1128,19958.548828125,19833.758,1128
1129,20162.51171875,19833.758,1129
1130,18775.0546875,18624.963,1130
1131,18546.953125,18624.963,1131
1132,19875.484375,19833.758,1132
1133,20916.23046875,21042.555,1133
1134,19915.86328125,19833.758,1134
1135,21087.6953125,21042.555,1135
1136,20440.94921875,21042.555,1136
1137,19502.951171875,19833.758,1137
1138,19663.01171875,19833.758,1138
1139,18680.5546875,18624.963,1139
1140,19960.22265625,19833.758,1140
1141,18537.943359375,18624.963,1141
1142,19852.66015625,19833.758,1142
1143,19954.78125,19833.758,1143
1144,19692.58203125,19833.758,1144
1145,19977.96875,19833.758,1145
1146,18822.3515625,18624.963,1146
1147,18626.576171875,18624.963,1147
1148,17216.6015625,17416.168,1148
1149,17372.390625,17416.168,1149
1150,18737.8828125,18624.963,1150
1151,18578.4765625,18624.963,1151
1152,19918.06640625,19833.758,1152
1153,18543.75390625,18624.963,1153
1154,20889.181640625,21042.555,1154
1155,21216.009765625,21042.555,1155
1156,21239.666015625,21042.555,1156
1157,19961.3515625,19833.758,1157
1158,22470.357421875,22251.352,1158
1159,22180.232421875,22251.352,1159
1160,24498.171875,24668.943,1160
1161,24404.509765625,24668.943,1161
1162,24824.1953125,24668.943,1162
1163,26146.392578125,25877.738,1163
1164,24502.58203125,24668.943,1164
1165,24724.943359375,24668.943,1165
1166,23377.28515625,23460.148,1166
1167,22205.302734375,22251.352,1167
1168,22327.46484375,22251.352,1168
1169,22082.81640625,22251.352,1169
1170,21909.408203125,22251.352,1170
1171,23599.14453125,23460.148,1171
1172,23569.53515625,23460.148,1172
1173,24632.33984375,24668.943,1173
1174,25248.224609375,24668.943,1174
1175,24894.0859375,24668.943,1175
1176,24882.017578125,24668.943,1176
1177,24690.328125,24668.943,1177
1178,25138.982421875,24668.943,1178
1179,25008.412109375,24668.943,1179
1180,24740.54296875,24668.943,1180
1181,24807.87890625,24668.943,1181
1182,20935.16796875,21042.555,1182
1183,20269.517578125,19833.758,1183
1184,19977.4296875,19833.758,1184
1185,19627.5625,19833.758,1185
1186,18569.033203125,18624.963,1186
1187,18485.16796875,18624.963,1187
1188,19756.26171875,19833.758,1188
1189,22139.51171875,22251.352,1189
1190,22282.373046875,22251.352,1190
1191,22195.392578125,22251.352,1191
1192,22072.466796875,22251.352,1192
1193,21026.095703125,21042.555,1193
1194,24075.521484375,23460.148,1194
1195,24736.283203125,24668.943,1195
1196,24515.35546875,24668.943,1196
1197,23286.37109375,23460.148,1197
1198,22400.2734375,22251.352,1198
1199,21967.52734375,22251.352,1199
1200,21044.08984375,21042.555,1200
1201,19784.953125,19833.758,1201
1202,19874.630859375,19833.758,1202
1203,19693.95703125,19833.758,1203
1204,18674.513671875,18624.963,1204
1205,18730.791015625,18624.963,1205
1206,19501.26171875,19833.758,1206
1207,21282.486328125,21042.555,1207
1208,19833.80078125,19833.758,1208
1209,19678.45703125,19833.758,1209
1210,19995.1640625,19833.758,1210
1211,19750.619140625,19833.758,1211
1212,18846.115234375,18624.963,1212
1213,19800.109375,19833.758,1213
1214,19812.921875,19833.758,1214
1215,19876.5,19833.758,1215
1216,19881.189453125,19833.758,1216
1217,19686.07421875,19833.758,1217
1218,20825.8046875,21042.555,1218
1219,21082.380859375,21042.555,1219
1220,21060.6640625,21042.555,1220
1221,22049.736328125,22251.352,1221
1222,23768.794921875,23460.148,1222
1223,24620.4375,24668.943,1223
1224,25701.71484375,25877.738,1224
1225,24608.224609375,24668.943,1225
1226,24639.060546875,24668.943,1226
1227,24807.69921875,24668.943,1227
1228,24786.732421875,24668.943,1228
1229,24882.294921875,24668.943,1229
1230,24573.953125,24668.943,1230
1231,24451.185546875,24668.943,1231
1232,24720.921875,24668.943,1232
1233,23550.345703125,23460.148,1233
1234,23351.3828125,23460.148,1234
1235,23362.908203125,23460.148,1235
1236,23261.513671875,23460.148,1236
1237,22081.158203125,22251.352,1237
1238,21903.296875,22251.352,1238
1239,23635.72265625,23460.148,1239
1240,24918.294921875,24668.943,1240
1241,24973.712890625,24668.943,1241
1242,23299.177734375,23460.148,1242
1243,24777.11328125,24668.943,1243
1244,24754.150390625,24668.943,1244
1245,23612.380859375,23460.148,1245
1246,23480.35546875,23460.148,1246
1247,24612.6171875,24668.943,1247
1248,26041.029296875,25877.738,1248
1249,26809.00390625,27086.535,1249
1250,25743.35546875,25877.738,1250
1251,24550.9296875,24668.943,1251
1252,24607.78125,24668.943,1252
1253,24283.529296875,24668.943,1253
1254,24599.8203125,24668.943,1254
1255,23409.9453125,23460.148,1255
1256,24823.068359375,24668.943,1256
1257,26053.494140625,25877.738,1257
1258,24821.787109375,24668.943,1258
1259,23454.44140625,23460.148,1259
1260,23486.5546875,23460.148,1260
1261,22134.984375,22251.352,1261
1262,24848.423828125,24668.943,1262
1263,25760.677734375,25877.738,1263
1264,25844.208984375,25877.738,1264
1265,25917.6171875,25877.738,1265
1266,24417.494140625,24668.943,1266
1267,24221.734375,24668.943,1267
1268,24846.37109375,24668.943,1268
1269,25004.40625,24668.943,1269
1270,24949.80859375,24668.943,1270
1271,25778.205078125,25877.738,1271
1272,24436.525390625,24668.943,1272
1273,24529.41015625,24668.943,1273
1274,23178.861328125,23460.148,1274
1275,23494.970703125,23460.148,1275
1276,23754.25,23460.148,1276
1277,24807.681640625,24668.943,1277
1278,24719.04296875,24668.943,1278
1279,25698.46875,25877.738,1279
1280,26816.447265625,27086.535,1280
1281,26951.943359375,27086.535,1281
1282,27116.283203125,27086.535,1282
1283,24932.279296875,24668.943,1283
1284,23551.2109375,23460.148,1284
1285,22130.904296875,22251.352,1285
1286,22295.6640625,22251.352,1286
1287,22233.79296875,22251.352,1287
1288,21514.3671875,21042.555,1288
1289,20836.560546875,21042.555,1289
1290,21097.86328125,21042.555,1290
1291,20915.875,21042.555,1291
1292,23374.1015625,23460.148,1292
1293,21975.599609375,22251.352,1293
1294,22302.8671875,22251.352,1294
1295,23619.0,23460.148,1295
1296,23466.44921875,23460.148,1296
1297,23899.37890625,23460.148,1297
1298,22327.142578125,22251.352,1298
1299,20800.73828125,21042.555,1299
1300,18524.314453125,18624.963,1300
1301,18706.90234375,18624.963,1301
1302,17310.46875,17416.168,1302
1303,17268.23046875,17416.168,1303
1304,17531.9296875,17416.168,1304
1305,16203.44140625,16207.371,1305
1306,17490.9921875,17416.168,1306
1307,17210.001953125,17416.168,1307
1308,17596.26953125,17416.168,1308
1309,16250.03125,16207.371,1309
1310,15944.626953125,16207.371,1310
1311,16211.0947265625,16207.371,1311
1312,18863.916015625,18624.963,1312
1313,18466.369140625,18624.963,1313
1314,17169.17578125,17416.168,1314
1315,17530.35546875,17416.168,1315
1316,16188.3896484375,16207.371,1316
1317,15918.4775390625,16207.371,1317
1318,16283.623046875,16207.371,1318
1319,16018.0302734375,16207.371,1319
1320,16329.33203125,16207.371,1320
1321,17600.71875,17416.168,1321
1322,18498.71484375,18624.963,1322
1323,18683.65625,18624.963,1323
1324,19759.39453125,19833.758,1324
1325,19842.06640625,19833.758,1325
1326,20181.982421875,19833.758,1326
1327,19430.1015625,19833.758,1327
1328,20891.08984375,21042.555,1328
1329,20752.453125,21042.555,1329
1330,22518.208984375,22251.352,1330
1331,21262.91796875,21042.555,1331
1332,19833.21875,19833.758,1332
1333,18769.04296875,18624.963,1333
1334,18363.287109375,18624.963,1334
1335,17329.755859375,17416.168,1335
1336,16306.740234375,16207.371,1336
1337,17411.810546875,17416.168,1337
1338,17305.19921875,17416.168,1338
1339,17255.95703125,17416.168,1339
1340,17185.501953125,17416.168,1340
1341,16125.259765625,16207.371,1341
1342,16475.83984375,16207.371,1342
1343,17595.5859375,17416.168,1343
1344,17446.02734375,17416.168,1344
1345,17339.86328125,17416.168,1345
1346,16990.0390625,17416.168,1346
1347,17327.51171875,17416.168,1347
1348,16166.6455078125,16207.371,1348
1349,17358.953125,17416.168,1349
1350,17500.6953125,17416.168,1350
1351,18868.265625,18624.963,1351
1352,19796.96875,19833.758,1352
1353,19905.4453125,19833.758,1353
1354,20054.6796875,19833.758,1354
1355,19569.44140625,19833.758,1355
1356,21296.677734375,21042.555,1356
1357,20875.4375,21042.555,1357
1358,21097.880859375,21042.555,1358
1359,20937.75,21042.555,1359
1360,22190.48046875,22251.352,1360
1361,22037.37109375,22251.352,1361
1362,23094.330078125,23460.148,1362
1363,23838.24609375,23460.148,1363
1364,23198.33984375,23460.148,1364
1365,22482.93359375,22251.352,1365
1366,22421.873046875,22251.352,1366
1367,22456.9765625,22251.352,1367
1368,22447.607421875,22251.352,1368
1369,23319.11328125,23460.148,1369
1370,19772.046875,19833.758,1370
1371,21144.193359375,21042.555,1371
1372,20048.404296875,19833.758,1372
1373,18673.94140625,18624.963,1373
1374,21016.09375,21042.555,1374
1375,19581.92578125,19833.758,1375
1376,18760.58984375,18624.963,1376
1377,19932.16796875,19833.758,1377
1378,19665.86328125,19833.758,1378
1379,19944.05078125,19833.758,1379
1380,19655.73828125,19833.758,1380
1381,19534.84765625,19833.758,1381
1382,21037.0078125,21042.555,1382
1383,19803.4765625,19833.758,1383
1384,19772.62109375,19833.758,1384
1385,19537.13671875,19833.758,1385
1386,18799.78125,18624.963,1386
1387,17342.275390625,17416.168,1387
1388,18462.20703125,18624.963,1388
1389,17201.74609375,17416.168,1389
1390,17641.24609375,17416.168,1390
1391,17406.4609375,17416.168,1391
1392,17353.42578125,17416.168,1392
1393,16052.095703125,16207.371,1393
1394,16226.37109375,16207.371,1394
1395,16167.9580078125,16207.371,1395
1396,17710.03515625,17416.168,1396
1397,18643.5390625,18624.963,1397
1398,19843.333984375,19833.758,1398
1399,21288.642578125,21042.555,1399
1400,22420.91796875,22251.352,1400
1401,22055.947265625,22251.352,1401
1402,22391.142578125,22251.352,1402
1403,22344.619140625,22251.352,1403
1404,22619.806640625,22251.352,1404
1405,21919.970703125,22251.352,1405
1406,21898.521484375,22251.352,1406
1407,23611.509765625,23460.148,1407
1408,22630.11328125,22251.352,1408
1409,24321.69921875,24668.943,1409
1410,24901.033203125,24668.943,1410
1411,26009.044921875,25877.738,1411
1412,27219.17578125,27086.535,1412
1413,25889.8828125,25877.738,1413
1414,25596.408203125,25877.738,1414
1415,24517.328125,24668.943,1415
1416,26233.8125,25877.738,1416
1417,25999.40234375,25877.738,1417
1418,27253.958984375,27086.535,1418
1419,27089.119140625,27086.535,1419
1420,26802.1484375,27086.535,1420
1421,25565.75390625,25877.738,1421
1422,25548.47265625,25877.738,1422
1423,24349.681640625,24668.943,1423
1424,27206.580078125,27086.535,1424
1425,24352.615234375,24668.943,1425
1426,26008.408203125,25877.738,1426
1427,25545.275390625,25877.738,1427
1428,26856.73828125,27086.535,1428
1429,24858.625,24668.943,1429
1430,24798.703125,24668.943,1430
1431,24540.6875,24668.943,1431
1432,25920.46484375,25877.738,1432
1433,25779.708984375,25877.738,1433
1434,24708.373046875,24668.943,1434
1435,24752.169921875,24668.943,1435
1436,23322.220703125,23460.148,1436
1437,23354.478515625,23460.148,1437
1438,23551.96484375,23460.148,1438
1439,23395.49609375,23460.148,1439
1440,22209.638671875,22251.352,1440
1441,21241.177734375,21042.555,1441
1442,19820.16796875,19833.758,1442
1443,19658.703125,19833.758,1443
1444,18734.7734375,18624.963,1444
1445,17447.44921875,17416.168,1445
1446,16282.466796875,16207.371,1446
1447,17518.37109375,17416.168,1447
1448,17174.326171875,17416.168,1448
1449,17575.669921875,17416.168,1449
1450,18636.9921875,18624.963,1450
1451,19737.55078125,19833.758,1451
1452,19722.171875,19833.758,1452
1453,18670.58984375,18624.963,1453
1454,18490.00390625,18624.963,1454
1455,18561.056640625,18624.963,1455
1456,18789.62109375,18624.963,1456
1457,18462.880859375,18624.963,1457
1458,19832.88671875,19833.758,1458
1459,17534.599609375,17416.168,1459
1460,17447.916015625,17416.168,1460
1461,18727.7578125,18624.963,1461
1462,19794.09765625,19833.758,1462
1463,19972.880859375,19833.758,1463
1464,19767.23046875,19833.758,1464
1465,19479.140625,19833.758,1465
1466,20103.8359375,19833.758,1466
1467,19891.2109375,19833.758,1467
1468,19573.953125,19833.758,1468
1469,20007.16015625,19833.758,1469
1470,20036.41015625,19833.758,1470
1471,19727.4453125,19833.758,1471
1472,22396.24609375,22251.352,1472
1473,22508.46484375,22251.352,1473
1474,22373.708984375,22251.352,1474
1475,20108.5625,19833.758,1475
1476,21039.140625,21042.555,1476
1477,22139.052734375,22251.352,1477
1478,20957.578125,21042.555,1478
1479,22279.755859375,22251.352,1479
1480,21140.48828125,21042.555,1480
1481,21009.38671875,21042.555,1481
1482,21223.810546875,21042.555,1482
1483,22367.734375,22251.352,1483
1484,22258.27734375,22251.352,1484
1485,21184.630859375,21042.555,1485
1486,21931.455078125,22251.352,1486
1487,21900.626953125,22251.352,1487
1488,22402.314453125,22251.352,1488
1489,21118.609375,21042.555,1489
1490,18532.33984375,18624.963,1490
1491,18605.9453125,18624.963,1491
1492,19631.67578125,19833.758,1492
1493,17401.681640625,17416.168,1493
1494,17367.92578125,17416.168,1494
1495,18800.6796875,18624.963,1495
1496,18650.14453125,18624.963,1496
1497,18794.17578125,18624.963,1497
1498,17447.388671875,17416.168,1498
1499,17438.33203125,17416.168,1499
1500,18604.44140625,18624.963,1500
1501,19614.70703125,19833.758,1501
1502,19968.0,19833.758,1502
1503,19617.86328125,19833.758,1503
1504,19651.564453125,19833.758,1504
1505,18299.431640625,18624.963,1505
1506,18538.064453125,18624.963,1506
1507,18546.4453125,18624.963,1507
1508,18522.642578125,18624.963,1508
1509,19940.0625,19833.758,1509
1510,21183.443359375,21042.555,1510
1511,22167.841796875,22251.352,1511
1512,23962.939453125,23460.148,1512
1513,23512.412109375,23460.148,1513
1514,23576.291015625,23460.148,1514
1515,22956.3671875,23460.148,1515
1516,23519.208984375,23460.148,1516
1517,23603.486328125,23460.148,1517
1518,23240.6796875,23460.148,1518
1519,23443.619140625,23460.148,1519
1520,22215.587890625,22251.352,1520
1521,21082.130859375,21042.555,1521
1522,20221.63671875,19833.758,1522
1523,22494.46484375,22251.352,1523
1524,22309.8984375,22251.352,1524
1525,22533.265625,22251.352,1525
1526,22026.134765625,22251.352,1526
1527,22455.2890625,22251.352,1527
1528,23612.859375,23460.148,1528
1529,23408.5703125,23460.148,1529
1530,23856.826171875,23460.148,1530
1531,23627.103515625,23460.148,1531
1532,23277.458984375,23460.148,1532
1533,24724.658203125,24668.943,1533
1534,24479.76953125,24668.943,1534
1535,24402.037109375,24668.943,1535
1536,25248.271484375,25877.738,1536
1537,25623.95703125,25877.738,1537
1538,25705.626953125,25877.738,1538
1539,25921.107421875,25877.738,1539
1540,25850.51171875,25877.738,1540
1541,25954.83203125,25877.738,1541
1542,26945.861328125,27086.535,1542
1543,27255.65234375,27086.535,1543
1544,27105.076171875,27086.535,1544
1545,26388.251953125,27086.535,1545
1546,28103.306640625,28295.332,1546
1547,29756.087890625,29504.127,1547
1548,28431.576171875,28295.332,1548
1549,27289.560546875,27086.535,1549
1550,27255.07421875,27086.535,1550
1551,27116.4921875,27086.535,1551
1552,27177.54296875,27086.535,1552
1553,27235.982421875,27086.535,1553
1554,25834.474609375,25877.738,1554
1555,25622.439453125,25877.738,1555
1556,25697.326171875,25877.738,1556
1557,26098.7578125,25877.738,1557
1558,25602.349609375,25877.738,1558
1559,25869.974609375,25877.738,1559
1560,26264.349609375,25877.738,1560
1561,25852.1328125,25877.738,1561
1562,25673.505859375,25877.738,1562
1563,23327.080078125,23460.148,1563
1564,23378.853515625,23460.148,1564
1565,23298.484375,23460.148,1565
1566,23473.64453125,23460.148,1566
1567,24630.8125,24668.943,1567
1568,23785.90625,23460.148,1568
1569,23324.00390625,23460.148,1569
1570,22372.736328125,22251.352,1570
1571,22046.0546875,22251.352,1571
1572,22107.2265625,22251.352,1572
1573,21086.36328125,21042.555,1573
1574,19920.787109375,19833.758,1574
1575,18265.77734375,18624.963,1575
1576,18816.44140625,18624.963,1576
1577,19866.552734375,19833.758,1577
1578,19925.48828125,19833.758,1578
1579,19711.6484375,19833.758,1579
1580,18363.890625,18624.963,1580
1581,17595.015625,17416.168,1581
1582,19947.771484375,19833.758,1582
1583,19767.33984375,19833.758,1583
1584,19942.365234375,19833.758,1584
1585,19627.62109375,19833.758,1585
1586,20719.796875,21042.555,1586
1587,22471.900390625,22251.352,1587
1588,24814.19921875,24668.943,1588
1589,23600.8828125,23460.148,1589
1590,24536.404296875,24668.943,1590
1591,24695.107421875,24668.943,1591
1592,24469.07421875,24668.943,1592
1593,24642.67578125,24668.943,1593
1594,25014.85546875,24668.943,1594
1595,23424.1796875,23460.148,1595
1596,23609.224609375,23460.148,1596
1597,23396.4140625,23460.148,1597
1598,23444.3828125,23460.148,1598
1599,23393.373046875,23460.148,1599
1600,23361.580078125,23460.148,1600
1601,22185.91796875,22251.352,1601
1602,22218.587890625,22251.352,1602
1603,22103.791015625,22251.352,1603
1604,21476.59375,21042.555,1604
1605,20718.197265625,21042.555,1605
1606,20994.7734375,21042.555,1606
1607,22377.283203125,22251.352,1607
1608,22094.71875,22251.352,1608
1609,22216.23046875,22251.352,1609
1610,22121.19921875,22251.352,1610
1611,22249.1640625,22251.352,1611
1612,21179.271484375,21042.555,1612
1613,21098.33203125,21042.555,1613
1614,19943.78515625,19833.758,1614
1615,19686.890625,19833.758,1615
1616,20023.421875,19833.758,1616
1617,18438.998046875,18624.963,1617
1618,17242.265625,17416.168,1618
1619,18762.296875,18624.963,1619
1620,19546.7578125,19833.758,1620
1621,22461.693359375,22251.352,1621
1622,23171.453125,23460.148,1622
1623,23632.455078125,23460.148,1623
1624,23618.1015625,23460.148,1624
1625,22337.77734375,22251.352,1625
1626,22274.01171875,22251.352,1626
1627,22366.6953125,22251.352,1627
1628,22432.583984375,22251.352,1628
1629,22288.357421875,22251.352,1629
1630,23290.6484375,23460.148,1630
1631,22312.734375,22251.352,1631
1632,23230.451171875,23460.148,1632
1633,23707.697265625,23460.148,1633
1634,23483.05078125,23460.148,1634
1635,23347.115234375,23460.148,1635
1636,23328.58984375,23460.148,1636
1637,21130.39453125,21042.555,1637
1638,20834.009765625,21042.555,1638
1639,19974.78515625,19833.758,1639
1640,17200.40625,17416.168,1640
1641,17388.4453125,17416.168,1641
1642,17264.80078125,17416.168,1642
1643,18440.330078125,18624.963,1643
1644,18563.7890625,18624.963,1644
1645,19914.67578125,19833.758,1645
1646,19560.81640625,19833.758,1646
1647,19756.138671875,19833.758,1647
1648,18787.572265625,18624.963,1648
1649,18562.568359375,18624.963,1649
1650,18396.95703125,18624.963,1650
1651,18596.490234375,18624.963,1651
1652,17562.740234375,17416.168,1652
1653,16050.6884765625,16207.371,1653
1654,16395.6953125,16207.371,1654
1655,16075.595703125,16207.371,1655
1656,16319.6865234375,16207.371,1656
1657,16220.93359375,16207.371,1657
1658,16285.7197265625,16207.371,1658
1659,16236.353515625,16207.371,1659
1660,16258.0849609375,16207.371,1660
1661,18443.390625,18624.963,1661
1662,18626.61328125,18624.963,1662
1663,19872.3671875,19833.758,1663
1664,19662.21484375,19833.758,1664
1665,20192.09765625,19833.758,1665
1666,19723.03125,19833.758,1666
1667,20787.3984375,21042.555,1667
1668,20900.4921875,21042.555,1668
1669,21288.7109375,21042.555,1669
1670,21145.208984375,21042.555,1670
1671,20970.216796875,21042.555,1671
1672,21194.505859375,21042.555,1672
1673,22125.537109375,22251.352,1673
