lambda, kl_divergence
1727.3813813813815, 4.825248777921176e-05
1732.3853853853855, 4.8113041987968005e-05
1737.3893893893894, 4.79744410918531e-05
1742.3933933933936, 4.783662570753551e-05
1747.3973973973975, 4.7699567337755156e-05
1752.4014014014015, 4.756333539142665e-05
1757.4054054054054, 4.7427870729357647e-05
1762.4094094094096, 4.729313949165143e-05
1767.4134134134135, 4.71592145842188e-05
1772.4174174174175, 4.702604142389267e-05
1777.4214214214217, 4.689357958480734e-05
1782.4254254254256, 4.6761903401110194e-05
1787.4294294294295, 4.6630965761165896e-05
1792.4334334334335, 4.65007139098042e-05
1797.4374374374377, 4.6371229683762156e-05
1802.4414414414416, 4.624247443777633e-05
1807.4454454454456, 4.6114376356614926e-05
1812.4494494494495, 4.5987030759040983e-05
1817.4534534534537, 4.586040274125644e-05
1822.4574574574576, 4.573440557110046e-05
1827.4614614614616, 4.560914447352294e-05
1832.4654654654655, 4.548458909227814e-05
1837.4694694694697, 4.536064504303677e-05
1842.4734734734736, 4.523741768000764e-05
1847.4774774774776, 4.5114884638704096e-05
1852.4814814814815, 4.499294491998009e-05
1857.4854854854857, 4.48717023606563e-05
1862.4894894894896, 4.4751134078623054e-05
1867.4934934934936, 4.463115730780857e-05
1872.4974974974975, 4.451185190767047e-05
1877.5015015015017, 4.439320211223116e-05
1882.5055055055057, 4.4275143499248954e-05
1887.5095095095096, 4.415772730467023e-05
1892.5135135135135, 4.404095278097849e-05
1897.5175175175177, 4.392476996384619e-05
1902.5215215215217, 4.380919331701329e-05
1907.5255255255256, 4.369424886394244e-05
1912.5295295295296, 4.357989927922259e-05
1917.5335335335337, 4.346611858652158e-05
1922.5375375375377, 4.335296264885641e-05
1927.5415415415416, 4.324040146999879e-05
1932.5455455455458, 4.312837719781229e-05
1937.5495495495497, 4.3016965948115924e-05
1942.5535535535537, 4.2906144863576645e-05
1947.5575575575576, 4.27958438565629e-05
1952.5615615615618, 4.268613838378306e-05
1957.5655655655657, 4.257701275282833e-05
1962.5695695695697, 4.246839961455828e-05
1967.5735735735736, 4.236035973347084e-05
1972.5775775775778, 4.225288789904303e-05
